-375,-3388,11,-130,-7,127,263,-22,-235,-547
-403,-2845,-6,-79,20,150,260,-9,-210,-541
-323,-2075,77,58,84,166,270,35,-207,-499
-236,-1690,140,194,146,118,181,14,-193,-417
-138,-1000,178,190,99,59,114,28,-71,-289
-74,12,170,146,49,41,61,50,4,-271
-59,1083,149,108,51,59,12,65,50,-266
-83,1715,125,79,55,65,23,125,239,-272
-73,2248,94,55,35,31,-3,117,218,-239
-57,4128,27,9,-10,-9,-51,44,78,-146
-9,5044,-106,-6,-15,-22,-45,8,16,-37
-4,3962,-107,-17,2,-6,-11,-3,3,25
8,2886,-28,-28,8,-9,5,0,-29,76
42,2120,-28,-10,10,5,29,24,-14,160
72,1427,-51,-3,16,17,48,12,-22,166
94,1315,-37,0,14,0,26,-19,-35,127
98,1975,-14,-7,5,-21,19,-16,33,113
151,2825,12,-25,9,-40,-6,-4,38,73
121,3716,42,0,9,-37,-40,-2,111,89
45,3440,36,14,28,-14,-25,19,134,81
-49,2703,42,35,53,15,-20,10,60,33
-106,2535,40,44,47,16,-23,-21,25,-22
-43,2892,31,13,-1,-39,-58,-53,25,14
-1,2830,14,-31,-58,-93,-77,-46,59,81
8,1806,7,-64,-88,-104,-85,-19,106,98
16,835,0,-41,-57,-76,-99,-39,31,69
7,677,-104,-17,0,2,-64,-71,-21,31
47,1563,-197,-24,52,54,-38,-83,-40,38
107,2171,-109,-15,59,45,-56,-84,-71,79
159,918,-105,-13,45,19,-53,-69,-52,155
211,-1312,-107,-14,24,-11,-42,-43,-59,221
161,-2847,13,-2,20,-1,-33,-29,-29,214
90,-3246,76,11,48,40,-14,-2,8,200
70,-3134,107,67,102,96,50,34,2,160
60,-2500,107,89,132,117,87,32,-51,97
47,-1670,84,73,101,87,61,-13,-75,6
-11,-1107,56,29,37,45,1,-15,11,-52
-153,517,0,-8,16,28,-26,-22,17,-110
-218,2519,-84,12,38,26,-43,-92,-104,-160
-152,3771,-2,50,58,42,-46,-115,-166,-116
-81,3564,83,60,48,31,-58,-93,-117,-75
-34,3014,42,43,24,15,-63,-60,-41,-4
-51,2669,63,5,8,1,-54,-26,-21,57
-52,2005,58,-11,-16,-14,-45,-23,-26,99
-39,1246,39,-22,-47,-29,-69,-34,-77,123
-3,553,21,-38,-36,-24,-59,-41,-116,119
24,156,21,-27,0,4,-45,-44,-132,64
24,124,3,-31,-20,-17,-40,6,55,25
62,429,18,-23,-14,-30,-2,55,278,17
71,1002,28,12,13,6,47,81,305,-15
44,1933,-3,0,15,17,32,92,277,-45
44,2656,34,-1,22,16,12,50,173,-26
78,4028,-6,7,25,30,11,-49,-61,110
81,5180,-74,-11,6,11,-15,-128,-289,225
69,5275,-86,-41,-28,-30,-36,-180,-396,186
28,5126,-73,-66,-69,-72,-56,-219,-447,96
-34,4892,-132,-71,-101,-108,-84,-238,-450,-23
-68,4625,-156,-49,-101,-120,-116,-196,-235,-120
-126,4276,-113,-35,-56,-70,-101,-21,209,-169
-147,3755,-19,3,27,37,-29,207,501,-145
-104,2889,-4,10,41,56,4,323,631,-77
-39,1008,79,33,56,36,9,234,532,-31
13,-1341,115,34,70,41,33,83,309,-24
39,-3246,103,2,57,37,60,33,205,0
55,-4200,92,-28,32,18,64,40,141,19
41,-4217,76,-39,12,-1,73,64,119,23
59,-3301,73,-28,7,3,62,67,88,43
62,-1940,57,-25,8,5,41,41,54,66
70,-908,0,-34,-11,-11,15,15,32,93
60,59,-61,-59,-35,-33,-34,10,54,108
55,1058,-21,-55,-23,-40,-70,-12,6,86
147,1905,8,-35,-18,-49,-96,-52,-4,80
260,2204,20,-37,-24,-41,-84,-70,-19,87
239,2222,4,-66,-38,-33,-56,-50,-25,102
138,2331,-31,-54,-36,-17,-54,-9,-19,100
34,3232,-4,-22,-29,-11,-54,10,4,119
1,3189,3,-30,-53,-24,-47,12,27,166
11,2115,-6,-23,-71,-49,-44,8,42,185
3,1086,0,-24,-79,-79,-57,-4,-4,178
21,79,8,-35,-67,-113,-89,-59,-107,192
-7,-640,21,-13,-28,-78,-72,-74,-203,154
-75,-968,27,3,3,-23,-16,-59,-210,58
-104,-1117,27,3,20,19,32,-33,-148,-46
-122,-1128,32,3,18,74,42,-27,-75,-147
-124,-616,20,19,40,126,66,-13,8,-221
-102,79,-25,49,76,152,118,48,111,-259
-38,850,57,59,87,121,140,72,52,-195
-36,2554,59,24,99,32,100,23,-38,-111
-124,3651,-18,6,111,-22,25,-46,-73,-81
-176,3544,-72,-22,95,-39,-26,-86,-104,-67
-95,3328,-139,-71,58,-44,-76,-82,-90,-4
25,3125,-157,-128,-10,-82,-91,-80,-36,147
154,2929,-125,-77,-82,-138,-112,-93,-9,357
199,2716,-1,23,-123,-162,-135,-108,-11,490
131,2470,47,92,-98,-119,-94,-57,11,484
60,2142,106,141,-87,-70,-24,24,64,298
-30,1835,108,165,5,0,61,85,66,26
-194,1648,21,123,75,77,119,124,38,-211
-284,1809,-21,93,77,89,96,85,25,-339
-184,1826,44,105,66,62,57,31,4,-350
-106,1777,37,79,69,38,25,15,-36,-348
-23,1735,-47,-21,33,31,28,8,-87,-226
103,1670,-1,-56,18,12,29,-20,-93,-184
221,1591,75,-37,0,-23,-9,-31,-119,-174
261,1499,94,-41,-29,-61,-91,0,-72,-40
168,1421,66,18,-11,-104,-170,-8,-8,80
36,1324,-4,71,-29,-134,-201,-71,-17,186
-91,1238,-88,29,-67,-140,-155,-108,-5,352
-174,1132,-55,-1,-3,-100,-109,-76,-29,295
-18,970,1,-61,9,-98,-122,-66,-65,153
35,669,-75,-139,-66,-54,-36,-49,-22,28
-37,183,-153,-137,-73,86,117,18,-28,-220
-36,-365,-61,-76,-24,169,130,54,-82,-371
-20,-955,38,3,12,148,136,83,-63,-242
25,-1438,117,126,49,102,188,111,8,-75
70,-1742,194,241,122,85,175,107,9,-35
81,-1664,245,325,230,99,78,86,8,21
20,-1473,110,278,217,124,170,144,75,100
-50,-925,0,169,118,158,326,216,146,60
-149,-245,-70,85,56,145,208,144,106,-47
-300,118,-261,-49,-5,106,78,31,-40,-205
-263,431,-222,-92,-64,93,99,-6,-91,-242
-135,825,-147,-114,-10,108,164,21,-82,-173
-31,1218,-28,-156,-31,55,156,38,-56,-91
-25,969,150,-155,-149,-40,115,19,-46,-58
-75,277,126,-176,-196,-104,54,3,-8,-31
-51,-833,66,-143,-186,-95,23,21,35,-6
50,-2325,78,-106,-153,-83,16,57,71,73
157,-3846,90,-78,-118,-82,10,60,92,195
62,-7139,15,-98,-92,-63,4,-13,-2,161
123,-8254,-32,-107,-35,-24,38,3,-38,17
178,-8853,-31,-137,-20,0,61,26,-23,-127
152,-9187,-1,-105,0,20,71,46,4,-204
178,-9661,-29,-30,43,48,78,58,27,-165
84,-10426,-74,2,55,62,87,64,24,-119
-191,-10367,-99,-9,20,40,71,40,-6,-157
-320,-10158,-102,-31,-6,15,23,-7,-31,-207
-196,-9902,-71,-30,-10,8,14,-27,-55,-178
-117,-9718,-29,-61,-25,-20,2,-58,-67,-68
-99,-10123,-17,-62,-24,-25,-11,-97,-121,-2
-57,-10839,28,-21,8,-10,5,-111,-124,17
-40,-11518,59,1,22,-17,41,-95,-82,44
-51,-11497,45,2,14,-15,54,-32,36,46
-29,-10877,52,-6,19,-20,23,16,82,34
-8,-10220,53,-10,10,-33,6,56,156,35
31,-9603,9,-31,-24,-51,-17,54,175,61
75,-9025,-4,-41,-39,-67,-40,2,63,104
98,-8506,8,-30,-25,-46,-30,-13,61,97
81,-7978,22,-4,10,-18,-19,10,139,62
62,-7487,23,2,39,-3,-2,23,162,49
66,-7012,25,6,46,13,8,12,134,28
67,-6483,41,30,58,27,34,-9,93,-70
59,-5609,50,50,61,36,50,-30,44,-164
56,-4385,37,28,41,19,14,-44,8,-124
19,-2922,32,12,7,-4,-23,-54,-11,-83
15,-706,3,11,-15,-5,-60,-63,-15,-59
58,1004,-24,31,-3,17,-52,-37,-13,-33
102,617,-23,30,-3,18,-58,-31,-34,-3
185,-500,39,31,0,6,-51,-71,-82,37
219,-1689,52,36,21,16,-30,-106,-190,59
138,-2289,48,36,34,29,-12,-155,-338,22
24,-2524,28,15,21,16,-1,-209,-498,-1
25,-3331,40,23,31,22,25,-216,-544,50
7,-4187,46,11,21,10,-6,-231,-524,67
-58,-4387,5,-13,-31,-42,-60,-161,-291,57
-71,-4146,-48,-62,-93,-107,-92,58,195,80
-39,-3924,-70,-65,-93,-104,-78,235,679,97
6,-3581,-32,-7,-32,-49,-43,187,668,55
51,-2714,15,22,14,-20,-34,84,419,40
26,-1643,1,14,41,0,-14,45,270,46
-89,-540,19,28,52,41,8,54,161,-21
-127,522,31,35,42,41,0,33,86,-38
-90,368,9,0,4,17,-40,-3,42,-24
-65,-26,-18,-43,-33,-27,-82,-1,99,-27
-25,-185,-20,-49,-15,-55,-85,25,169,-24
70,-228,-18,-5,62,-50,-72,20,151,14
222,180,-27,18,102,-40,-99,5,93,75
273,-389,-40,-18,100,-29,-99,-10,66,121
278,-1192,-49,-87,59,-7,-42,22,99,216
305,-1899,-66,-157,-41,8,2,59,124,307
249,-2210,-48,-121,-96,-19,-8,68,147,293
121,-2084,29,25,-92,-45,-31,60,155,222
-10,-1675,81,75,-134,-70,-43,21,92,138
-153,1133,25,18,-105,-47,-44,-1,19,51
-315,9348,1,19,-22,24,0,28,-9,-107
-296,11332,-1,27,13,66,36,52,-10,-143
-104,8492,34,63,38,89,36,42,-36,-154
85,8605,133,110,32,71,26,23,-72,-174
163,8547,166,180,60,56,17,6,-82,-131
141,8200,90,144,47,41,0,-17,-68,52
68,7457,-10,54,1,12,-33,-42,-69,151
-55,6656,-51,31,13,10,-9,-18,-69,75
-88,5797,-48,69,89,17,0,-21,-74,69
-87,5556,-57,92,130,34,10,-16,-54,120
-168,5376,-2,82,115,37,18,-5,-57,59
-199,5276,-53,36,80,13,-40,-32,-97,5
-94,5153,-52,82,54,-8,-85,-81,-141,20
113,5359,23,125,-24,-19,-70,-82,-170,-31
199,5731,48,75,-51,-51,-73,-62,-160,-142
182,6199,63,155,48,-106,-118,-92,-169,-219
84,6974,107,215,75,-86,-102,-62,-132,-166
-283,7721,-62,50,82,-26,-71,17,16,54
-573,8388,-250,-62,82,-32,-84,6,64,192
-451,8839,-216,68,160,15,-55,0,15,244
-188,8937,-123,123,187,131,82,94,53,206
-35,8659,-68,103,178,153,103,118,58,5
-21,8169,-24,42,97,70,22,40,-9,-181
-46,7668,51,-84,5,106,57,58,-2,-214
-138,7139,103,-196,-91,171,158,127,9,-214
-44,6599,129,-228,-167,132,170,115,-15,-133
114,6311,114,-192,-181,62,128,65,-38,2
129,5990,68,-137,-144,33,83,47,-35,-19
23,5620,-32,-86,-92,48,74,66,-46,-156
-19,5213,-42,-47,-31,34,45,49,-73,-209
-61,4839,-56,84,115,-28,-62,-73,-110,-193
-63,4632,3,210,156,-72,-150,-183,-186,-147
55,4413,-80,217,116,-93,-185,-243,-216,-17
251,4166,-326,61,35,-127,-231,-268,-175,128
312,3922,-517,-84,-131,-209,-290,-271,-90,268
207,3684,-506,-96,-276,-258,-305,-223,48,480
216,3469,-371,-22,-283,-291,-329,-146,223,798
253,3253,-99,105,-180,-239,-235,-28,353,1071
105,3042,200,85,-69,-60,-9,110,314,947
-59,2844,359,60,175,220,231,268,244,617
196,2472,438,-20,135,296,286,321,175,310
267,1775,286,-225,-87,149,142,156,-2,-280
-91,1235,184,-275,-118,119,189,102,-87,-939
-115,-228,186,-175,-156,109,302,159,-76,-947
97,-2294,220,-68,-162,50,282,161,-103,-773
276,-2541,349,78,-58,22,167,88,-107,-547
130,-1330,356,117,27,69,141,80,-92,-318
-171,498,305,97,86,169,203,110,-51,-267
-347,1960,185,45,126,197,207,102,-23,-246
-416,2470,92,16,156,203,195,99,-10,-227
-429,2469,78,23,143,169,148,27,-63,-264
-347,2334,69,150,105,103,44,-65,-96,-165
-183,2186,27,205,37,39,-30,-43,-18,-31
-1,2067,-64,111,-27,-29,-100,-43,24,-26
64,1926,-102,-51,-58,-74,-135,-91,-40,-81
37,1723,-102,-187,-129,-130,-167,-95,-80,67
-3,1221,-102,-145,-145,-155,-150,-6,-3,165
62,-360,-25,41,-72,-134,-106,76,58,116
105,-2656,-28,101,-7,-168,-141,16,32,53
-7,-4002,-77,163,121,-188,-206,-109,-118,-126
-202,-4757,-110,132,204,-157,-206,-145,-116,-232
-241,-5874,-234,30,252,-109,-139,-161,-61,-168
-96,-7085,-401,-159,242,-70,-63,-173,-83,-67
170,-7647,-439,-337,105,-80,-2,-104,10,247
296,-8741,-254,-322,-115,-82,66,16,179,638
185,-10049,28,-179,-267,-61,152,159,334,880
-46,-11009,171,-82,-303,-27,194,230,370,819
-99,-11267,214,-40,-299,-33,143,186,248,558
-88,-12865,190,-54,-219,11,131,177,204,145
-265,-13898,69,-56,-96,62,144,163,121,-412
-145,-13207,15,-9,-49,5,51,71,-27,-675
-6,-12417,62,90,-7,-48,-26,7,-108,-649
-36,-11641,70,119,26,-46,-8,17,-69,-510
87,-10537,-32,0,0,-30,36,81,51,-185
273,-7983,-144,-142,-61,-12,58,162,192,211
304,-4634,-188,-192,-46,1,73,148,222,451
162,-4276,-127,-171,-42,-22,42,26,68,305
-11,-5726,-74,-169,-78,-53,24,-43,-82,19
-112,-6618,-45,-140,-51,-31,102,-28,-93,-85
-205,-5404,-35,-70,25,13,156,24,-58,-156
-226,-3893,43,-9,39,-3,110,-16,-106,-294
-204,-3081,148,22,70,-21,47,-63,-199,-368
-71,-2072,101,66,92,-4,15,-47,-162,-183
156,-870,27,73,39,-24,-30,-54,-97,11
187,463,-75,71,43,-54,-68,-97,-124,32
97,2799,-103,303,81,-81,-89,-94,-126,51
-8,3479,-125,410,179,-63,-63,-49,-24,151
73,4130,-46,412,289,0,-13,-5,17,257
68,4920,13,242,145,35,57,24,47,320
-24,4631,-35,35,-13,-5,54,8,42,380
303,4218,-105,-145,-151,-101,-9,-22,46,581
636,4340,-235,-393,-298,-176,-44,-19,81,814
567,4128,-281,-526,-409,-267,-93,-54,56,793
350,3367,-292,-529,-449,-277,-94,-12,107,682
160,3249,-273,-423,-339,-209,-84,35,158,628
9,3283,-203,-289,-185,-104,-9,127,228,537
-308,4004,-71,-118,-5,33,105,143,108,111
-515,5520,169,116,182,171,174,90,-205,-437
-385,6564,361,232,228,196,152,-20,-490,-838
-222,7052,350,94,97,81,52,-164,-622,-820
91,7624,178,-46,-5,-3,-46,-243,-550,-516
275,8284,66,-22,34,22,-32,-153,-294,-356
282,8204,-44,-24,65,79,37,106,175,-364
-46,7759,-96,85,173,120,70,216,419,-424
-499,7298,-121,269,282,77,-27,60,296,-341
-709,6868,-203,494,371,45,-117,-80,103,-277
-518,6458,-328,643,535,48,-120,-111,-21,-277
-144,6058,-520,504,455,-29,-120,-101,0,-35
168,5698,-554,533,392,-156,-206,-170,-10,163
503,5367,-365,575,386,-253,-328,-283,-83,205
610,5034,-311,279,13,-318,-338,-254,-27,361
317,4727,-55,-120,-384,-216,-169,-41,186,573
13,4455,222,-360,-480,-148,-94,49,237,413
4,4191,268,-548,-534,-50,46,214,359,286
-115,3948,514,-413,-325,100,174,295,375,233
-324,3697,570,-263,-159,139,182,235,252,210
-143,3479,403,-219,-47,160,188,224,179,20
14,3283,273,-212,16,179,191,200,78,-421
58,3102,117,-251,-56,150,133,142,-34,-503
297,2911,157,-179,-24,105,27,1,-164,-419
400,2728,150,-133,-24,19,-79,-116,-192,-302
8,2559,95,-91,-63,19,-95,-94,-113,-232
-627,2378,106,62,40,139,29,40,25,-121
-1021,2224,187,173,196,247,115,75,98,-39
-959,2049,101,200,280,193,46,-51,33,80
-503,1872,-141,315,306,76,-91,-206,-111,166
-13,1784,-270,334,261,19,-180,-300,-224,224
147,1690,-485,-8,61,4,-132,-213,-106,361
253,1438,-593,-21,-24,-61,-131,-183,-61,312
515,1074,-214,491,42,-148,-262,-353,-288,-93
694,812,23,555,-18,-153,-226,-283,-204,-274
649,804,327,436,-100,-213,-247,-251,-181,-288
877,1004,734,416,-162,-277,-292,-285,-164,-1
1019,1180,699,188,-225,-229,-219,-158,45,453
470,1212,305,-166,-269,-155,-67,52,270,594
71,1054,106,-328,-276,6,169,265,433,525
3,850,54,-471,-185,160,299,335,425,250
-386,706,-27,-442,-50,258,330,245,117,-593
-279,73,-77,-301,-32,215,227,115,-77,-792
219,-974,-126,-216,-27,123,113,62,-23,-369
-12,-2827,-131,-18,165,175,177,160,149,-136
-323,-7192,-150,62,230,170,170,146,189,-96
-330,-11449,-210,-70,163,45,53,22,109,73
-903,-12256,-83,153,404,75,53,23,77,63
-1165,-10390,142,372,451,101,66,63,-4,-279
-461,-5366,34,125,122,20,28,114,-67,-434
316,-1895,-88,-54,-40,-36,11,160,-18,-280
508,-2437,-23,-84,-95,-10,54,167,59,75
-201,-4100,-103,1,-96,103,137,143,-25,-38
-765,-3072,-112,335,151,168,112,2,-247,-545
-623,1761,-305,317,328,128,-48,-220,-439,-793
-685,4027,-527,148,360,148,-110,-306,-426,-747
-734,4075,-352,83,259,135,-119,-323,-396,-714
-350,3086,-369,-123,118,33,-162,-284,-312,-393
96,1838,-537,-397,-148,-30,-67,-122,-135,-15
280,420,-230,-342,-378,-124,-44,-99,-89,13
123,-1037,281,30,-323,-245,-187,-212,-147,106
193,-1984,750,-11,-568,-420,-272,-211,-26,548
782,-3163,946,-245,-603,-501,-326,-238,-6,700
1265,-4812,890,-243,-430,-398,-224,-118,96,794
1001,-7115,575,-219,-172,-27,173,260,398,651
348,-8529,328,-183,-6,219,409,468,510,257
-129,-8397,191,-223,-127,127,292,329,427,80
-128,-8151,46,-363,-387,-88,62,89,302,291
173,-9551,50,-378,-478,-198,-26,-4,231,515
439,-12725,-47,-353,-488,-257,-78,-25,168,389
515,-13033,-106,-390,-292,-169,4,52,171,-23
286,-12269,-16,-200,-33,17,173,166,90,-231
-105,-11534,-17,165,188,158,268,246,56,-220
-80,-10840,13,282,215,160,237,260,100,77
113,-10045,-73,72,72,112,204,355,285,626
-157,-9049,-118,-97,-4,68,153,392,262,520
-483,-8831,-210,-217,-14,11,87,257,-1,-91
-11,-8527,-266,-232,71,18,119,184,-71,-305
710,-8024,-265,-191,38,-74,59,100,-16,-179
688,-7546,-196,-280,-72,-153,-22,36,50,-295
232,-7096,32,-288,-23,-57,25,16,21,-356
-342,-6684,15,-59,79,8,13,-6,-57,-203
-729,-6274,21,354,126,-44,-93,-84,-93,58
-710,-5895,-16,441,119,-95,-193,-205,-219,-37
-419,-5552,-70,320,244,18,-142,-223,-364,-516
24,-5205,20,229,245,78,-91,-209,-313,-776
253,-4880,-39,154,158,139,12,-92,-159,-538
-178,-4571,142,327,199,250,201,112,47,-103
-567,-4253,458,277,-7,38,56,28,123,361
201,-3746,416,-69,-330,-321,-316,-273,-62,575
999,-3477,297,-274,-393,-263,-255,-203,-47,672
1064,-3513,140,-350,-265,-23,-13,-12,26,618
690,-3404,-46,-272,-33,106,79,-16,-101,74
8,-3220,-172,-40,326,302,274,157,17,-257
-857,-3023,-164,200,503,476,472,453,306,-258
-940,-2844,-100,598,618,511,484,510,335,-238
-520,-2673,-184,811,617,389,293,337,199,145
-104,-2514,-410,619,197,23,-75,26,5,504
283,-2371,-640,64,-314,-353,-400,-281,-162,700
376,-2214,-741,-316,-565,-501,-482,-396,-154,787
-12,-2067,-761,-452,-653,-573,-516,-433,3,748
316,-850,-264,-208,-336,-438,-455,-337,166,797
530,6228,550,255,186,-52,-176,-29,395,868
-60,14760,543,110,329,278,28,98,196,50
-94,17357,129,-213,136,359,91,60,-104,-590
-65,16271,-192,-263,196,511,315,192,-117,-535
-97,12612,-409,-336,10,455,366,249,-63,-180
-143,7164,-282,-224,-195,316,333,323,154,266
-312,4682,-20,-4,-94,249,312,348,284,196
-109,5889,228,109,-134,108,153,234,187,6
-100,8032,292,216,-66,35,-3,79,31,-309
-274,7092,86,334,-12,-99,-192,-146,-224,-639
-469,3856,-157,314,-2,-219,-315,-308,-346,-828
-805,5,-272,128,112,-179,-292,-352,-424,-1208
-452,-3345,-133,-32,290,85,-57,-189,-335,-1125
-143,-3812,28,11,389,270,103,-67,-228,-497
-334,-1388,368,155,478,288,133,-67,-223,-98
307,1289,648,54,367,122,-38,-182,-250,183
1383,2085,286,-215,232,-19,-207,-264,-143,551
1551,-668,-548,-627,-24,16,-81,-29,199,919
156,-4395,-945,-776,-493,-69,-26,102,366,811
-623,-7097,-602,-120,-475,-226,-224,-81,148,522
-557,-6901,251,679,-148,-160,-260,-108,46,628
-217,-4739,991,946,17,-20,-146,-64,-22,417
30,-4338,1059,685,-17,1,-89,-84,-48,-112
-166,-5891,710,142,-31,120,56,-24,-115,-727
-504,-5854,389,-63,183,344,287,161,86,-426
-643,-5528,-17,90,399,477,386,271,332,191
-380,-5211,-195,342,477,437,331,220,263,-74
-57,-4918,-190,408,282,203,108,-50,-129,-837
299,-4620,-4,346,-88,-4,-25,-162,-290,-851
716,-4354,434,369,-204,-154,-170,-211,-244,-375
1111,-4096,929,146,-346,-355,-352,-341,-243,-25
1318,-3845,885,-243,-439,-450,-431,-389,-163,378
981,-3623,437,-393,-377,-352,-353,-315,-89,281
-99,-3416,167,-418,-291,-243,-263,-264,-116,-256
-926,-3204,-209,-659,-351,-237,-227,-251,-146,-392
-772,-3009,-266,-769,-458,-137,-109,-109,-18,-174
-88,-2823,-9,-472,-180,134,97,123,169,302
289,-2647,58,-88,235,334,263,261,286,636
93,-2491,-123,-46,265,348,347,371,395,745
-149,-2351,-320,-238,54,240,322,335,333,588
-487,-2212,-191,-82,96,123,168,154,31,-24
-195,-2072,-153,274,174,18,15,31,-48,-72
-59,-1953,-538,390,201,-57,-113,-97,-48,324
112,-1843,-856,668,370,-4,-113,-147,-51,598
801,-1732,-1105,725,347,-74,-240,-265,-70,801
1343,-1628,-1062,508,283,-286,-487,-439,-170,329
1536,-1541,-542,330,351,-203,-349,-277,-131,-384
804,-1451,86,46,318,79,17,-37,-187,-1036
-1019,-1366,853,135,445,336,276,105,-273,-1361
-2369,-1284,1165,101,217,249,254,214,-90,-977
-1831,-1211,1000,-188,-414,-113,-2,104,-7,-652
-517,-1131,412,-769,-891,-368,-170,40,157,-194
594,-1057,116,-1023,-994,-335,-83,201,533,600
1276,-994,166,-822,-821,-256,-65,269,859,1606
885,-917,90,-682,-539,-84,84,412,1025,2257
350,-869,13,-485,-187,152,318,544,997,2470
-606,-825,148,57,210,309,359,414,559,1547
-1248,-786,-212,-10,104,94,51,-68,-241,-29
-893,-742,-485,-494,-243,-204,-296,-555,-902,-1347
141,-695,-417,-747,-447,-333,-419,-675,-1036,-1846
-179,-649,-25,207,323,321,372,237,109,-938
111,-613,-2,100,80,79,170,136,-18,-652
282,-578,-33,-94,-95,-33,-2,58,29,-59
139,-531,-66,-220,-45,49,16,68,93,-260
192,-520,-68,-182,-17,47,-23,-39,-10,-724
712,-486,75,45,-49,-27,-91,-121,-46,-536
163,-448,325,437,31,-24,-103,-174,-154,-457
-528,-430,421,489,72,-129,-260,-374,-431,-829
-499,-405,536,317,55,-182,-318,-437,-528,-1354
507,-373,426,66,-31,-174,-249,-307,-287,-898
1567,-339,236,40,47,-9,11,9,192,270
765,-323,188,274,314,285,330,282,423,434
306,-303,105,345,354,279,275,184,201,30
240,-292,-2,190,137,29,-18,-141,-169,-212
-255,-271,-119,256,57,-197,-295,-389,-301,-42
-76,-254,-266,585,142,-291,-432,-463,-120,679
-546,-252,-437,937,300,-171,-317,-303,-15,678
-709,-236,-239,1256,602,77,-79,-144,-100,84
-549,-214,32,1327,870,310,113,-34,-119,-113
-781,-193,-9,1176,727,226,25,-183,-321,-431
-883,-186,-148,638,383,-3,-197,-431,-536,-731
-619,-174,-258,406,576,161,-70,-303,-348,-866
