221,1713,-61,-4,-14,0,-8,-28,-52,111
74,874,-41,37,38,40,41,17,-9,85
-154,199,72,81,98,83,95,62,25,24
-236,-242,90,66,95,88,96,57,22,-1
-227,-439,52,37,58,65,65,36,-4,-10
-180,-352,21,5,20,44,35,44,55,0
-114,-10,23,0,8,52,36,34,89,-12
-66,761,36,7,24,78,31,7,48,-32
-54,1502,24,-3,33,85,24,-5,14,-23
-84,1986,12,-15,31,51,16,1,13,-44
-72,2829,9,-10,28,40,30,9,63,-61
-34,3489,0,-2,18,39,21,26,52,-48
-35,3679,-12,1,11,13,-6,21,34,-32
-23,3526,-14,-6,1,-1,-25,20,14,-11
19,3157,5,-11,3,0,-25,16,34,10
39,2382,31,4,18,-6,-2,0,59,44
75,1324,29,4,-3,-18,9,8,91,77
122,481,27,-4,-20,-31,8,28,128,108
141,76,14,-8,-24,-34,14,44,128,119
127,193,-84,-3,-17,-36,20,30,76,92
110,-96,-137,-12,-17,-34,16,29,86,40
87,-370,-47,-37,-33,-42,7,20,96,-9
59,-617,5,-37,-39,-39,15,6,68,-15
75,-621,27,-28,-24,-35,11,-14,39,20
49,-325,17,-37,-33,-32,3,-23,-12,5
-8,3,-13,-60,-29,-34,-3,-8,26,-5
-4,472,-25,-67,-22,-28,2,5,42,12
-21,1082,-5,-47,-17,-19,-18,18,-29,-26
-56,1628,3,-11,-1,-3,-48,16,-17,-54
-78,1546,3,20,24,3,-38,36,106,-12
-72,1052,-17,30,39,6,-35,57,181,34
-50,416,13,4,29,3,-21,40,173,17
-11,-441,10,-13,11,0,-3,17,53,-37
62,-1220,30,2,27,15,-10,3,17,-27
63,-1865,26,1,29,42,21,11,51,10
54,-2276,26,11,35,60,51,31,32,-7
74,-2693,35,32,48,58,68,41,23,-53
92,-2845,48,41,44,35,72,62,66,-27
63,-2572,45,34,38,32,50,47,51,1
22,-1685,25,28,16,28,2,32,2,29
1,-926,1,-10,-20,0,-16,13,-38,40
13,-555,-22,-30,-39,-8,-40,-29,-107,41
-23,29,-72,-31,-28,14,-40,-28,-87,27
-96,887,-37,-17,-10,43,-18,-10,-76,-58
-141,1751,-18,5,-1,45,-22,-28,-130,-128
-140,2144,-29,5,-2,27,-34,-55,-117,-144
-106,2129,-42,10,15,8,-33,-46,27,-114
-44,2000,-107,-6,4,-19,-40,-35,52,-36
39,1784,-24,-5,-9,-47,-59,-21,117,84
104,1261,22,-8,-25,-80,-89,-6,168,194
141,445,55,12,-1,-71,-80,-10,86,209
171,-37,85,53,31,-17,-22,-2,93,111
145,-213,69,57,37,-2,13,24,88,23
137,-503,38,46,37,-10,26,63,131,50
133,-388,5,30,14,-25,22,49,108,77
124,-80,-53,28,6,-3,53,39,9,-18
157,528,-37,10,-14,-18,45,42,-21,-67
182,1250,-44,-31,-52,-61,-18,22,-5,45
113,1874,-30,-54,-68,-76,-63,-18,10,61
-3,2638,-16,-28,-44,-67,-47,-47,-16,-85
-132,3553,-15,-4,-16,-14,-6,-45,-65,-148
-225,4139,-46,-3,-7,36,25,-16,-15,-103
-261,4136,-103,8,15,103,69,7,27,-42
-250,4040,-42,34,37,156,83,30,34,-22
-212,3894,54,68,64,171,102,35,6,-104
-157,3729,70,68,75,124,120,49,-9,-129
-69,3481,70,52,46,26,107,66,-6,-102
-24,3184,60,24,18,-49,38,56,11,-31
10,2913,-9,1,-5,-62,0,12,-21,2
5,2883,-85,2,0,-49,-12,8,10,12
-32,2856,7,-3,-15,-57,0,7,30,-1
-41,2725,22,-36,-57,-83,-25,-24,-56,-18
73,2577,33,-18,-55,-82,-50,-46,-83,20
190,2422,65,9,-20,-43,-51,-32,-5,56
221,2289,68,14,-5,-22,-39,-11,12,50
158,2165,16,20,2,-14,-22,7,22,28
15,2037,-86,37,33,22,18,15,23,-10
-132,1911,-79,51,40,48,44,15,27,-25
-173,1799,-13,11,-2,9,9,-9,15,2
-113,1696,-1,-20,-27,-32,-36,-44,35,39
21,1592,5,-38,-43,-54,-55,-59,35,72
69,1499,-30,-67,-83,-98,-79,-85,8,99
48,1390,-68,-94,-111,-118,-97,-109,-30,139
78,1298,-51,-76,-92,-88,-69,-62,2,242
140,1205,-43,-66,-68,-50,-29,10,71,377
148,1133,-55,-70,-81,-40,-48,7,21,525
157,1070,-101,-96,-110,-69,-109,-32,-30,665
148,1001,-61,-68,-83,-48,-68,0,34,571
44,928,-59,-34,-34,17,74,54,69,152
-46,863,-38,-20,-10,28,100,17,-99,-431
-44,814,63,51,54,61,25,-20,-199,-648
-28,773,122,116,112,105,24,-5,-173,-491
-5,737,93,80,68,75,-4,-18,-152,-320
15,693,29,7,0,23,-68,-57,-173,-228
-51,650,-94,-43,-25,7,-67,-28,-124,-246
-81,602,-173,-19,-2,20,-43,15,0,-238
-6,564,-109,12,17,23,-37,10,51,-99
184,521,20,-3,-12,-20,-86,-56,-50,101
324,416,77,-14,-35,-64,-125,-76,-5,206
198,185,81,-3,-26,-59,-109,-42,54,157
-27,-224,28,-31,-34,-42,-59,-5,57,161
-302,-769,12,-8,0,1,-9,2,46,-37
-503,-1292,-3,32,39,38,41,-1,-89,-266
-467,-1293,64,99,100,80,78,28,-101,-427
-337,-849,109,131,112,92,68,19,-96,-442
-266,-866,81,79,66,82,43,7,-96,-320
-172,-830,43,26,18,42,19,6,-70,-176
-70,-621,9,-9,0,-5,-9,-7,-10,-54
-26,-324,-15,-35,-25,-39,-48,-43,-22,-4
15,1,-34,-76,-70,-85,-86,-88,-45,11
114,191,-65,-105,-95,-124,-108,-76,58,90
176,300,-42,-68,-72,-107,-93,-39,150,208
184,418,-28,-54,-74,-130,-129,-51,105,314
179,244,-40,-83,-113,-184,-189,-94,-2,367
91,-413,-31,-63,-74,-136,-147,-59,-17,294
-40,-1481,-72,20,36,-19,-5,46,53,87
-121,-2744,-97,96,127,70,101,102,66,-137
-277,-3887,-78,99,118,73,133,75,21,-380
-366,-5042,-28,9,26,24,113,6,-28,-456
-174,-6280,-30,-52,-31,-2,76,-30,-48,-253
12,-7461,-34,-79,-53,38,160,-23,-45,-20
54,-8228,-3,-40,-10,87,236,17,-11,85
82,-8811,10,-11,15,59,165,16,-4,113
246,-8876,25,-39,-29,-17,46,-28,20,119
269,-8677,-23,-54,-60,-45,-16,-66,-70,-82
111,-8387,-36,-68,-65,-41,-6,-59,-131,-164
-44,-7730,-27,-73,-52,-26,-5,-68,-140,-119
-51,-7096,-31,-44,-28,-17,8,-106,-93,-9
69,-6732,-21,-29,-18,-27,-10,-128,-62,122
65,-7069,23,18,47,41,16,-85,-89,-27
-80,-8294,50,78,129,117,72,-30,-90,-215
-280,-8906,15,62,108,104,58,-63,-173,-235
-465,-9177,17,39,66,60,32,-118,-220,-222
-324,-9268,16,9,31,25,-9,-116,-173,-150
-166,-9086,-23,-45,-23,-34,-52,-105,-45,-70
-117,-8794,-70,-85,-66,-70,-69,-84,63,54
51,-8193,-61,-98,-101,-94,-80,-59,87,275
212,-7042,-9,-72,-76,-82,-89,-25,195,502
226,-5629,28,-35,-37,-78,-148,8,329,585
270,-4286,9,-14,-13,-124,-251,-22,315,469
195,-2915,-69,31,30,-115,-264,-40,212,193
17,-1461,-29,56,66,-96,-265,-62,60,-164
-67,71,6,75,97,-116,-324,-144,-125,-291
-152,1499,-55,67,118,-109,-353,-172,-150,-186
-164,2708,-108,9,91,-40,-296,-143,-44,-48
-115,3600,-120,-50,67,80,-191,-120,-61,-62
-126,4104,-90,-74,55,203,102,-83,-187,-321
-167,4859,-24,-58,14,275,481,51,-156,-438
-97,6103,41,28,7,208,498,166,77,-329
-6,6373,137,134,-4,77,313,132,94,-285
61,6037,166,122,-95,31,231,72,-19,-111
57,5790,113,46,-105,72,194,37,-90,-77
40,5883,30,-19,-97,65,169,0,-136,-46
99,6086,-47,-46,-102,10,110,-3,-104,101
170,6257,-107,-23,-97,-33,58,-22,-83,243
257,6598,-17,-28,-85,-65,-3,-96,-118,314
415,6964,12,-59,-104,-92,-80,-164,-146,376
473,6980,-3,-53,-103,-77,-104,-135,-105,380
317,6783,-59,1,-30,-14,-44,-58,-23,220
5,6514,-21,37,17,55,0,6,51,13
-253,6156,21,4,-8,50,-6,25,67,-70
-289,5785,-6,3,-5,50,-5,29,25,-145
-188,5433,21,61,56,88,19,39,-9,-128
-60,5093,73,79,72,84,-2,39,38,94
10,4748,3,29,20,35,-27,36,149,455
20,4310,-41,-38,-21,20,6,105,273,645
72,3759,-22,-60,-26,19,39,109,249,271
53,3178,46,-10,4,24,39,62,63,-228
18,2397,81,23,31,32,2,12,-51,-282
71,1619,72,24,24,10,-33,-10,-44,-101
102,1124,69,18,5,22,31,-3,-61,-95
89,689,12,-19,-41,1,43,-9,-42,-147
-60,361,5,-26,-43,-12,0,0,-8,-158
-244,407,29,2,10,28,18,6,-23,-189
-229,788,36,12,36,27,19,-45,-88,-170
-188,1192,12,24,58,44,26,-38,-94,-110
-247,1678,5,32,73,70,31,-18,-77,-78
-224,2022,15,11,43,45,8,-45,-107,-41
-123,2216,42,5,28,21,-32,-86,-155,-21
40,2195,67,21,34,3,-55,-102,-147,61
225,1971,85,27,37,-1,-42,-69,-63,313
345,1511,48,-6,-3,-53,-76,-92,-45,511
380,843,-34,-64,-77,-120,-134,-163,-136,429
329,762,-7,-24,-18,-31,-38,-76,-130,224
143,1119,72,40,50,57,40,42,-31,55
-31,607,76,38,59,77,76,149,76,5
-134,75,63,29,44,38,44,121,29,-177
-142,-242,76,49,61,12,-4,36,-37,-347
-118,-566,57,62,71,36,15,71,40,-213
-97,-891,-7,31,49,33,3,88,142,-56
-101,-1006,-80,-40,-20,-27,-61,61,349,87
-70,-946,-69,-39,-32,-47,-89,47,363,161
85,-945,-34,-22,-26,-47,-97,6,229,142
125,-841,82,47,21,-22,-105,-63,57,9
-153,-805,94,84,81,55,-1,55,68,-121
-288,-523,38,48,67,63,19,96,78,-283
-149,330,30,34,25,49,13,53,-51,-446
15,-3,22,26,34,40,65,19,-4,-317
159,-1143,-23,-17,2,-16,42,-27,88,151
188,-2401,-73,-23,-19,-23,38,-43,-7,228
28,-3765,65,52,45,23,60,-54,-163,-126
-93,-4777,130,103,85,18,28,-83,-154,-345
33,-5262,37,29,23,-70,-38,-50,126,-7
225,-5818,-87,-81,-82,-150,-75,-4,269,495
252,-6365,-145,-122,-120,-163,-41,42,233,696
95,-6757,-202,-151,-148,-173,-31,35,174,614
-7,-6801,-135,-117,-125,-153,-14,7,142,535
166,-6348,-62,-72,-79,-93,9,41,141,644
359,-5713,40,7,-7,-5,43,128,229,614
374,-5004,147,88,93,96,105,154,179,292
229,-4010,128,63,79,90,66,69,55,-16
76,-3241,39,-10,0,-15,-48,-48,59,-310
211,-2684,41,-25,-10,-49,-90,-40,116,-513
194,-2516,30,-38,-3,-74,-113,-33,136,-504
7,-2819,-19,-66,1,-75,-96,7,169,-317
19,-3225,-66,-87,-10,-62,-55,66,175,-17
120,-3396,34,55,75,-6,-25,57,130,-57
131,-3349,155,227,187,78,1,20,-14,-319
133,-3014,143,187,151,58,-3,-23,-46,-345
180,-2052,39,6,5,-58,-115,-75,-29,-146
129,-488,-72,-126,-116,-149,-233,-95,15,30
-258,748,-76,-94,-71,-103,-195,-33,56,-163
-621,2416,-29,-10,11,-46,-156,34,3,-367
-541,4612,-5,8,17,-57,-136,69,20,-85
-198,6157,57,29,23,-57,-81,67,88,177
80,7111,109,64,28,-29,-68,40,58,18
217,7009,139,80,31,-9,-78,49,122,-87
194,6616,107,59,27,23,-72,23,155,202
53,6230,-51,-57,-54,42,-31,-7,233,798
-55,5857,-136,-107,-73,37,-41,-85,187,826
-215,5506,0,67,94,115,19,-110,-232,-99
-494,5183,134,232,243,185,117,26,-536,-949
-649,4859,129,245,256,151,95,93,-554,-1194
-552,4562,46,140,162,108,81,66,-402,-977
-424,4303,-10,60,98,133,175,44,-264,-552
-336,4045,49,90,105,147,189,4,-208,-292
-282,3804,72,95,116,142,269,20,-192,-300
-279,3595,-38,23,84,92,381,79,-120,-284
-208,3376,-163,-31,48,-3,210,73,-51,-116
16,3178,-235,-105,-31,-111,-35,10,93,198
77,2981,-270,-193,-96,-181,-150,-61,216,334
110,2786,-260,-247,-154,-192,-168,-119,149,411
167,2630,-240,-264,-216,-156,-144,-84,93,381
106,2484,-229,-210,-234,-91,-51,83,290,276
309,2330,-87,-131,-246,-111,-84,92,275,285
725,2172,99,-34,-242,-133,-160,13,98,397
833,2042,179,34,-160,-51,-64,44,-32,449
516,1924,161,64,-23,37,38,107,4,315
-22,1796,109,59,54,42,-42,70,7,-107
-265,1636,71,94,90,-17,-174,-43,-50,-327
-278,1250,74,155,145,22,-183,-46,-156,-515
-182,587,100,122,103,46,-117,-36,-254,-497
-50,-410,38,28,12,16,-7,-70,-130,-151
-32,-1555,-24,-34,-32,-36,-34,5,193,126
57,-2230,62,24,36,6,-77,20,181,36
76,-2679,89,30,47,91,-15,-39,32,67
-71,-2970,26,-5,-6,124,71,-60,-119,133
-96,-2994,-22,-34,-46,116,115,-20,-99,419
-93,-2982,-4,-33,-44,131,151,-32,-198,200
-175,-2893,-63,-90,-117,102,140,-151,-429,-170
-199,-2653,-47,-73,-108,118,194,-175,-567,-330
-30,-2366,-86,-22,-63,113,159,-127,-568,-280
374,-2313,-80,-4,-61,65,41,-62,-411,-70
465,-2489,-3,-8,-66,42,33,110,-103,-26
428,-2848,-24,-51,-92,28,60,331,400,-43
291,-3279,-119,-142,-163,-32,22,410,698,60
312,-3818,-141,-165,-184,-86,-17,321,693,283
528,-4606,-23,-102,-160,-146,-84,89,379,505
29,-5183,106,35,-27,-76,-66,-33,131,358
-407,-4445,193,165,134,100,59,89,123,116
-345,-2827,149,164,149,155,120,170,135,13
73,-1828,23,47,21,15,-20,84,187,235
217,-1349,-130,-81,-122,-157,-200,-38,271,413
-121,-969,-96,-73,-109,-117,-145,11,307,90
-515,-800,63,84,63,56,15,83,113,-582
-584,684,109,155,135,135,55,99,-52,-909
-596,2127,-11,48,67,81,10,123,1,-804
-506,3409,-100,-35,6,27,-40,186,109,-410
-232,4232,-60,-11,-8,-34,-111,121,64,12
-147,4352,40,79,47,-10,-144,13,-150,-61
-280,4187,38,149,121,90,-106,-56,-371,-451
-346,3925,-54,112,84,142,5,-99,-418,-441
-110,3637,-48,41,-7,95,39,-127,-317,-124
103,3380,51,26,-23,50,60,-162,-318,86
29,3162,67,56,31,105,174,-215,-579,-7
